female,isei,w_fstuwt,wnrschbw,high_school,college,one_for,both_for,test_lang,pass_read,wvarstr,id
1,44,1425.567,52.580002,0,1,1,0,1,1,30,134
1,68,1747.469,52.580002,0,1,0,0,1,0,30,134
1,69,1425.567,52.580002,0,1,0,0,1,1,30,134
1,69,1425.567,52.580002,0,1,0,0,1,1,30,134
1,88,1425.567,52.580002,0,1,0,0,1,1,30,134
0,42,1425.567,52.580002,0,1,0,0,1,1,30,134
0,69,1425.567,52.580002,0,1,0,0,1,0,30,134
1,87,1747.469,52.580002,0,1,0,0,1,1,30,134
1,70,1425.567,52.580002,0,1,0,0,1,1,30,134
0,53,1425.567,52.580002,0,1,0,0,1,1,30,134
0,88,1747.469,52.580002,0,1,0,0,1,1,30,134
1,49,1425.567,52.580002,0,0,1,0,1,0,30,134
0,34,876.03241,876.03003,1,0,0,0,1,0,51,135
0,34,876.03241,876.03003,0,0,0,0,1,0,51,135
1,34,876.03241,876.03003,0,1,0,0,1,0,51,135
1,30,876.03241,876.03003,0,0,0,0,1,0,51,135
0,26,876.03241,876.03003,0,1,0,0,1,0,51,135
1,29,809.13843,202.17999,1,0,0,0,1,0,52,136
1,30,809.13843,202.17999,0,0,0,1,0,0,52,136
1,29,809.13843,202.17999,0,1,0,0,1,1,52,136
1,30,809.13843,202.17999,1,0,0,1,0,0,52,136
0,69,809.13843,202.17999,0,1,0,0,1,0,52,136
0,29,809.13843,202.17999,0,1,0,0,1,1,52,136
1,35,809.13843,202.17999,1,0,0,0,1,1,52,136
1,32,809.13843,202.17999,0,1,0,0,1,0,52,136
1,29,809.13843,202.17999,0,1,0,0,1,1,52,136
0,51,809.13843,202.17999,0,1,0,0,1,1,52,136
0,51,809.13843,202.17999,0,1,0,0,1,1,52,136
1,70,809.13843,202.17999,0,1,0,0,1,1,52,136
0,69,809.13843,202.17999,0,1,0,0,1,1,52,136
1,30,809.13843,202.17999,0,1,0,0,1,1,52,136
0,50,741.9292,32.740002,0,0,0,1,0,0,18,137
1,45,741.9292,32.740002,0,0,0,1,0,0,18,137
0,77,741.9292,32.740002,0,1,0,1,1,1,18,137
1,23,741.9292,32.740002,0,0,0,1,0,0,18,137
1,34,741.9292,32.740002,1,0,0,1,1,0,18,137
0,43,741.9292,32.740002,0,0,0,1,0,0,18,137
0,34,779.65448,32.740002,0,0,0,1,0,0,18,137
0,38,741.9292,32.740002,0,1,1,0,1,0,18,137
0,51,741.9292,32.740002,1,0,0,0,1,0,18,137
1,25,741.9292,32.740002,0,0,0,1,1,0,18,137
1,50,741.9292,32.740002,0,0,0,1,0,0,18,137
0,30,741.9292,32.740002,0,1,0,1,0,0,18,137
1,30,741.9292,32.740002,0,0,0,1,0,1,18,137
0,30,741.9292,32.740002,0,0,0,1,0,0,18,137
0,85,741.9292,32.740002,0,1,0,0,1,1,18,137
0,32,596.87451,34.849998,0,0,0,0,1,0,25,138
1,67,596.87451,34.849998,0,1,0,0,1,0,25,138
1,69,596.87451,34.849998,0,1,0,0,1,0,25,138
0,85,596.87451,34.849998,0,1,0,0,1,1,25,138
1,43,596.87451,34.849998,0,0,0,1,0,1,25,138
1,59,596.87451,34.849998,0,1,0,0,1,0,25,138
1,56,596.87451,34.849998,0,1,0,0,1,0,25,138
0,53,596.87451,34.849998,0,1,0,0,1,1,25,138
0,58,596.87451,34.849998,0,1,0,0,1,0,25,138
1,51,596.87451,34.849998,0,0,0,0,1,0,25,138
1,74,596.87451,34.849998,0,1,0,0,1,1,25,138
1,69,596.87451,34.849998,0,1,0,1,1,1,25,138
1,43,596.87451,34.849998,0,0,0,0,1,0,25,138
1,34,303.2753,31.870001,0,0,0,1,0,0,26,139
0,34,303.2753,31.870001,0,0,0,1,1,0,26,139
1,39,303.2753,31.870001,1,0,0,0,1,0,26,139
0,29,303.2753,31.870001,0,1,0,1,0,0,26,139
1,59,303.2753,31.870001,1,0,0,0,1,0,26,139
0,69,303.2753,31.870001,0,1,0,0,1,0,26,139
1,28,303.2753,31.870001,0,0,0,0,0,0,26,139
1,29,303.2753,31.870001,1,0,0,0,1,0,26,139
0,30,303.2753,31.870001,0,0,0,1,0,0,26,139
0,35,303.2753,31.870001,1,0,0,0,1,0,26,139
1,27,303.2753,31.870001,0,1,0,1,0,0,26,139
0,23,303.2753,31.870001,1,0,0,0,1,0,26,139
0,33,303.2753,31.870001,1,0,0,0,1,0,26,139
1,33,303.2753,31.870001,0,1,0,0,1,0,26,139
1,40,303.2753,31.870001,1,0,0,0,1,0,26,139
1,34,303.2753,31.870001,0,0,0,1,1,0,26,139
1,29,272.9964,27.139999,0,0,0,1,0,0,27,140
1,51,272.9964,27.139999,1,0,0,0,1,0,27,140
0,59,272.9964,27.139999,1,0,0,0,1,0,27,140
0,77,272.9964,27.139999,0,1,0,0,1,0,27,140
1,34,272.9964,27.139999,1,0,0,0,1,1,27,140
0,38,272.9964,27.139999,1,0,1,0,1,1,27,140
1,40,272.9964,27.139999,0,0,0,1,0,0,27,140
1,42,272.9964,27.139999,1,0,0,0,1,0,27,140
1,71,272.9964,27.139999,0,1,0,0,1,1,27,140
0,34,272.9964,27.139999,0,1,0,0,1,0,27,140
1,51,272.9964,27.139999,0,1,0,0,1,0,27,140
1,23,272.9964,27.139999,0,1,1,0,1,0,27,140
0,51,1194.6479,91.900002,0,1,0,0,1,0,32,141
0,37,1194.6479,91.900002,1,0,0,0,1,0,32,141
0,56,1194.6479,91.900002,1,0,0,0,1,1,32,141
1,34,1194.6479,91.900002,1,0,0,0,1,1,32,141
1,59,1194.6479,91.900002,0,1,0,0,1,0,32,141
0,25,1194.6479,91.900002,0,0,0,1,1,1,32,141
0,21,1194.6479,91.900002,0,1,0,0,1,1,32,141
0,42,1194.6479,91.900002,1,0,0,0,1,1,32,141
0,21,1194.6479,91.900002,0,0,0,0,1,0,32,141
0,29,1194.6479,91.900002,0,0,0,0,1,0,32,141
1,59,1194.6479,91.900002,1,0,0,0,1,0,32,141
0,29,1194.6479,91.900002,1,0,0,0,1,0,32,141
0,56,1194.6479,91.900002,0,1,0,0,1,0,32,141
1,41,1194.6479,91.900002,0,1,0,0,1,1,32,141
1,43,663.24017,49.84,0,1,0,0,1,0,50,142
1,34,663.24017,49.84,0,0,0,1,1,0,50,142
0,69,663.24017,49.84,0,1,1,0,1,0,50,142
1,23,663.24017,49.84,0,0,0,1,0,1,50,142
1,54,663.24017,49.84,0,1,0,0,1,1,50,142
1,30,663.24017,49.84,1,0,0,0,0,0,50,142
0,21,663.24017,49.84,0,0,0,1,0,0,50,142
0,50,663.24017,49.84,0,1,0,0,1,0,50,142
0,29,663.24017,49.84,1,0,0,0,1,0,50,142
0,34,611.26111,38.209999,0,1,0,1,0,0,6,143
1,23,704.94623,38.209999,1,0,0,1,1,0,6,143
1,30,611.26111,38.209999,0,1,0,0,1,0,6,143
1,32,704.94623,38.209999,1,0,0,0,1,0,6,143
1,51,704.94623,38.209999,1,0,0,0,1,0,6,143
1,29,704.94623,38.209999,0,1,0,1,0,0,6,143
1,25,704.94623,38.209999,0,1,0,1,0,0,6,143
1,30,704.94623,38.209999,0,1,0,0,1,0,6,143
1,56,1418.896,130.81,0,1,0,0,1,1,34,144
0,67,1596.2581,130.81,0,1,0,0,1,0,34,144
1,30,1418.896,130.81,1,0,0,0,1,1,34,144
0,42,1418.896,130.81,0,1,0,0,1,0,34,144
0,34,1596.2581,130.81,0,1,0,0,1,0,34,144
1,41,1418.896,130.81,0,1,0,0,1,0,34,144
0,37,1596.2581,130.81,1,0,0,0,1,0,34,144
0,54,1596.2581,130.81,0,1,0,0,1,0,34,144
0,60,1418.896,130.81,0,1,0,0,1,1,34,144
0,67,1596.2581,130.81,0,1,0,0,1,0,34,144
1,71,1418.896,130.81,1,0,0,0,1,0,34,144
0,39,1596.2581,130.81,0,1,0,0,1,1,34,144
0,27,1418.896,130.81,0,1,0,0,1,0,34,144
1,27,1418.896,130.81,1,0,0,0,1,1,34,144
1,66,1418.896,130.81,1,0,0,0,1,0,34,144
1,19,1418.896,130.81,0,1,0,0,1,0,34,144
0,59,1596.2581,130.81,1,0,0,0,1,1,34,144
0,51,1596.2581,130.81,1,0,0,0,1,1,34,144
0,44,1596.2581,130.81,0,1,0,0,1,1,34,144
0,34,387.36829,95.370003,0,1,0,0,1,0,42,145
1,29,387.36829,95.370003,0,0,0,0,1,0,42,145
0,29,387.36829,95.370003,0,1,0,0,1,1,42,145
1,50,387.36829,95.370003,0,1,0,0,1,1,42,145
0,30,387.36829,95.370003,0,1,0,0,1,0,42,145
1,36,387.36829,95.370003,1,0,0,0,1,0,42,145
0,34,387.36829,95.370003,0,0,0,0,1,1,42,145
1,34,387.36829,95.370003,0,0,0,0,1,0,42,145
1,29,387.36829,95.370003,1,0,0,0,1,0,42,145
1,29,387.36829,95.370003,0,1,0,0,1,0,42,145
1,30,387.36829,95.370003,1,0,0,0,1,0,42,145
0,43,1212.464,146.02,0,1,0,0,0,0,38,146
1,52,1212.464,146.02,1,0,0,0,1,0,38,146
1,67,1212.464,146.02,0,1,0,0,1,0,38,146
1,85,1212.464,146.02,0,1,0,0,1,0,38,146
1,69,1212.464,146.02,1,0,0,0,1,0,38,146
1,23,1414.541,146.02,1,0,0,0,1,1,38,146
1,43,1414.541,146.02,0,0,1,0,1,0,38,146
0,31,1212.464,146.02,0,1,0,0,1,1,38,146
1,67,1212.464,146.02,0,1,0,0,1,1,38,146
0,69,1414.541,146.02,0,1,0,0,1,0,38,146
0,69,1212.464,146.02,1,0,0,0,1,0,38,146
1,30,1212.464,146.02,0,1,0,0,1,0,38,146
0,40,1414.541,146.02,0,0,0,0,1,0,38,146
1,70,1212.464,146.02,0,1,0,0,1,0,38,146
1,67,1212.464,146.02,0,1,0,0,1,1,38,146
0,69,1414.541,146.02,0,1,0,0,1,1,38,146
1,30,1212.464,146.02,1,0,0,0,1,1,38,146
1,42,1414.541,146.02,1,0,0,0,1,0,38,146
1,56,1212.464,146.02,0,1,0,0,1,1,38,146
1,33,330.3075,54.68,0,1,0,0,1,0,37,147
1,41,330.3075,54.68,0,1,0,0,1,0,37,147
0,34,330.3075,54.68,0,1,0,0,1,1,37,147
1,50,330.3075,54.68,0,1,0,0,1,1,37,147
1,73,330.3075,54.68,0,1,0,0,1,0,37,147
1,68,330.3075,54.68,1,0,0,0,1,1,37,147
1,27,330.3075,54.68,1,0,0,0,1,0,37,147
0,39,330.3075,54.68,0,1,0,0,1,0,37,147
0,43,330.3075,54.68,0,1,0,0,1,1,37,147
1,54,330.3075,54.68,1,0,0,0,1,0,37,147
1,70,330.3075,54.68,0,1,0,0,1,0,37,147
1,56,330.3075,54.68,1,0,0,0,1,1,37,147
1,69,330.3075,54.68,0,1,0,0,1,0,37,147
0,23,330.3075,54.68,1,0,0,0,1,1,37,147
0,67,593.22522,140.92,0,1,1,0,1,0,12,148
1,30,677.97168,140.92,1,0,1,0,1,0,12,148
1,30,593.22522,140.92,1,0,0,0,1,0,12,148
1,39,593.22522,140.92,0,1,0,0,1,1,12,148
0,69,593.22522,140.92,0,1,0,0,1,0,12,148
1,43,677.97168,140.92,0,1,0,0,1,0,12,148
0,23,593.22522,140.92,1,0,0,0,1,0,12,148
0,23,593.22522,140.92,0,1,0,0,1,0,12,148
