school,student,girl,schgend,gcse,lrt
49,85,1,3,63.004898,50.486801
49,86,1,3,56.646999,35.610001
49,87,1,3,88.138,78.587997
49,88,1,3,60.606201,50.486801
49,89,1,3,69.37912,52.9664
49,90,1,3,84.394997,75.281998
49,91,1,3,77.472298,53.7929
49,92,1,3,74.026703,56.2724
49,93,1,3,81.094002,69.496704
49,94,1,3,59.709,50.486801
49,95,1,3,74.026703,48.834
49,96,1,3,78.219902,69.496704
49,97,1,3,70.735359,67.017097
49,98,1,3,71.941498,65.364098
49,99,1,3,66.611603,46.354
49,100,1,3,63.004898,55.4459
49,101,1,3,68.023903,55.4459
49,102,1,3,71.941498,62.884499
49,103,1,3,70.043221,52.9664
49,104,1,3,78.219902,62.057999
49,105,1,3,62.238899,51.313301
49,106,1,3,77.472298,71.150002
49,107,1,3,75.443398,59.57848
49,108,1,3,83.100998,71.975998
49,109,1,3,65.072197,58.751999
49,110,1,3,76.1073,54.6194
49,111,1,3,63.769501,58.751999
49,112,1,3,67.348404,47.181
49,113,1,3,58.813999,51.313301
50,1,1,1,58.813999,51.313301
50,2,0,1,58.813999,57.0989
50,3,0,1,70.735359,71.975998
50,4,1,1,80.395996,72.803001
50,5,1,1,64.448898,62.884499
50,6,0,1,71.941498,76.109001
50,7,0,1,82.404999,71.150002
50,8,1,1,69.37912,66.190598
50,9,1,1,70.043221,72.803001
50,10,0,1,55.612999,40.569
50,11,1,1,52.761002,37.263
50,12,1,1,63.769501,55.4459
50,13,1,1,74.781898,67.843597
50,14,1,1,66.611603,67.843597
50,15,0,1,74.026703,67.843597
50,16,0,1,60.606201,41.395
50,17,1,1,68.023903,64.537598
50,18,1,1,53.763,51.313301
50,19,0,1,67.348404,57.0989
50,20,0,1,83.100998,70.322998
50,21,1,1,63.004898,71.150002
50,22,1,1,78.219902,75.281998
50,23,0,1,77.472298,63.710999
50,24,0,1,56.646999,62.057999
50,25,1,1,58.813999,54.6194
50,26,1,1,71.941498,70.322998
50,27,0,1,58.813999,52.9664
50,28,1,1,65.072197,55.4459
50,29,0,1,78.219902,71.975998
50,30,0,1,68.709198,54.6194
50,31,0,1,72.613197,77.762001
50,32,0,1,53.763,39.742001
50,33,1,1,76.1073,51.313301
50,34,1,1,79.675903,71.975998
50,35,0,1,79.675903,62.057999
50,36,0,1,61.473301,52.9664
50,37,1,1,71.941498,55.4459
50,38,0,1,47.083,51.313301
50,39,0,1,77.472298,57.0989
50,40,0,1,53.763,50.486801
50,41,0,1,39.404999,48.834
50,42,0,1,71.340698,63.710999
50,43,1,1,78.965698,76.109001
50,44,0,1,81.757996,68.670097
50,45,0,1,59.709,57.9254
50,46,0,1,66.611603,57.9254
50,47,1,1,61.473301,59.57848
50,48,1,1,74.781898,69.496704
50,49,0,1,63.769501,57.0989
50,50,1,1,66.611603,60.404991
50,51,1,1,72.613197,52.139801
50,52,1,1,60.606201,61.231499
50,53,0,1,56.646999,40.569
50,54,0,1,65.072197,62.057999
50,55,1,1,74.026703,69.496704
50,56,0,1,64.448898,59.57848
50,57,1,1,61.473301,45.528
50,58,1,1,72.613197,58.751999
50,59,1,1,48.914001,48.007
50,60,1,1,70.735359,71.975998
50,61,0,1,76.787598,68.670097
50,62,0,1,62.238899,54.6194
50,63,1,1,68.709198,55.4459
50,64,1,1,76.1073,71.975998
50,65,1,1,56.646999,42.222
50,66,1,1,63.769501,50.486801
50,67,1,1,74.781898,70.322998
50,68,1,1,68.023903,62.057999
50,69,0,1,71.340698,62.884499
50,70,1,1,57.805,56.2724
50,71,1,1,65.072197,59.57848
50,72,0,1,60.606201,55.4459
50,73,0,1,63.769501,59.57848
51,1,1,1,73.280701,63.710999
51,2,1,1,57.805,53.7929
51,3,0,1,65.802002,65.364098
51,4,1,1,85.061996,67.843597
51,5,1,1,70.043221,70.322998
51,6,0,1,55.612999,33.129997
51,7,0,1,63.004898,43.875
51,8,0,1,67.348404,48.007
51,9,0,1,65.072197,61.231499
51,10,1,1,60.606201,37.263
51,11,0,1,59.709,34.783001
51,12,0,1,55.612999,71.975998
51,13,0,1,68.709198,65.364098
51,14,0,1,50.378998,43.048
51,15,1,1,60.606201,55.4459
51,16,1,1,66.611603,64.537598
51,17,1,1,74.026703,55.4459
51,18,1,1,78.965698,59.57848
51,19,1,1,67.348404,51.313301
51,20,0,1,62.238899,54.6194
51,21,0,1,68.709198,59.57848
51,22,0,1,70.735359,37.263
51,23,0,1,62.238899,49.66
51,24,1,1,63.004898,51.313301
51,25,0,1,61.473301,52.9664
51,26,1,1,75.443398,46.354
51,27,1,1,81.094002,62.884499
51,28,0,1,76.1073,52.9664
51,29,0,1,68.709198,66.190598
51,30,0,1,61.473301,61.231499
51,31,0,1,52.761002,36.436001
51,32,0,1,58.813999,35.610001
51,33,1,1,70.043221,50.486801
51,34,1,1,65.802002,54.6194
51,35,1,1,63.004898,54.6194
51,36,1,1,56.646999,56.2724
51,37,0,1,63.004898,78.587997
51,38,1,1,74.781898,58.751999
51,39,1,1,65.072197,39.742001
51,40,0,1,74.026703,54.6194
51,41,0,1,55.612999,51.313301
51,42,1,1,79.675903,74.456001
51,43,1,1,72.613197,67.017097
51,44,1,1,63.769501,57.0989
51,45,0,1,67.348404,62.057999
51,46,1,1,71.340698,61.231499
51,47,1,1,72.613197,56.2724
51,48,1,1,72.613197,77.762001
51,49,0,1,73.280701,68.670097
51,50,1,1,62.238899,47.181
51,51,0,1,62.238899,48.834
51,52,1,1,65.802002,56.2724
51,53,1,1,69.37912,42.222
51,54,0,1,78.219902,68.670097
51,55,1,1,68.709198,55.4459
51,56,1,1,81.094002,71.150002
51,57,1,1,67.348404,53.7929
51,58,1,1,74.026703,69.496704
52,1,0,2,79.675903,76.109001
52,2,0,2,74.026703,41.395
52,3,0,2,64.448898,63.710999
52,4,0,2,80.395996,60.404991
52,5,0,2,92.030998,75.281998
52,6,0,2,79.675903,69.496704
52,7,0,2,53.763,59.57848
52,8,0,2,70.043221,58.751999
52,9,0,2,63.004898,53.7929
52,10,0,2,64.448898,44.701
52,11,0,2,64.448898,60.404991
52,12,0,2,74.026703,55.4459
52,13,0,2,81.094002,62.057999
52,14,0,2,68.023903,63.710999
52,15,0,2,85.792,69.496704
52,16,0,2,90.397003,78.587997
52,17,0,2,89.002998,79.415001
52,18,0,2,65.802002,46.354
52,19,0,2,79.675903,62.884499
52,20,0,2,77.472298,59.57848
52,21,0,2,68.023903,56.2724
52,22,0,2,61.473301,58.751999
52,23,0,2,89.002998,72.803001
52,24,0,2,71.340698,63.710999
52,25,0,2,53.763,48.834
52,26,0,2,48.914001,65.364098
52,27,0,2,59.709,44.701
52,28,0,2,80.395996,55.4459
52,29,0,2,89.770996,67.017097
52,30,0,2,81.757996,48.834
52,31,0,2,62.238899,54.6194
52,32,0,2,68.709198,76.934998
52,33,0,2,81.094002,63.710999
52,34,0,2,81.757996,69.496704
52,35,0,2,86.617996,66.190598
52,36,0,2,89.002998,74.456001
52,37,0,2,61.473301,50.486801
52,38,0,2,68.023903,52.9664
52,39,0,2,76.1073,57.9254
52,40,0,2,72.613197,68.670097
52,41,0,2,70.043221,58.751999
52,42,0,2,83.747002,66.190598
52,43,0,2,80.395996,66.190598
52,44,0,2,63.769501,56.2724
52,45,0,2,80.395996,67.017097
52,46,0,2,68.709198,49.66
52,47,0,2,78.219902,56.2724
52,48,0,2,83.100998,67.843597
52,49,0,2,63.769501,40.569
52,50,0,2,85.792,63.710999
52,51,0,2,52.761002,53.7929
52,52,0,2,83.100998,65.364098
52,53,0,2,92.030998,76.109001
52,54,0,2,78.965698,67.017097
52,55,0,2,83.747002,60.404991
52,56,0,2,94.086998,83.546997
52,57,0,2,74.026703,62.884499
52,58,0,2,65.072197,40.569
52,59,0,2,78.219902,63.710999
52,60,0,2,91.029999,75.281998
52,61,0,2,95.323997,80.240997
53,1,1,3,68.709198,60.404991
53,2,1,3,71.340698,66.190598
53,3,1,3,58.813999,45.528
53,4,1,3,74.026703,66.190598
53,5,1,3,94.086998,72.803001
53,6,1,3,81.094002,59.57848
53,7,1,3,71.941498,61.231499
53,8,1,3,86.617996,71.150002
53,9,1,3,88.138,67.017097
53,10,1,3,70.735359,51.313301
53,11,1,3,71.340698,59.57848
53,12,1,3,72.613197,59.57848
53,13,1,3,99.247002,66.190598
53,14,1,3,88.138,66.190598
53,15,1,3,100,74.456001
53,16,1,3,85.061996,79.415001
53,17,1,3,85.792,64.537598
53,18,1,3,66.611603,52.9664
53,19,1,3,81.757996,63.710999
53,20,1,3,66.611603,53.7929
53,21,1,3,58.813999,44.701
53,22,1,3,74.781898,61.231499
53,23,1,3,79.675903,57.0989
53,24,1,3,87.348999,77.762001
53,25,1,3,100,80.240997
53,26,1,3,77.472298,63.710999
53,27,1,3,97.018005,71.975998
53,28,1,3,94.086998,70.322998
53,29,1,3,68.023903,58.751999
53,30,1,3,91.029999,65.364098
53,31,1,3,89.002998,78.587997
53,32,1,3,64.448898,64.537598
53,33,1,3,79.675903,57.9254
53,34,1,3,81.094002,73.628998
53,35,1,3,86.617996,74.456001
53,36,1,3,58.813999,52.139801
53,37,1,3,73.280701,66.190598
53,38,1,3,89.770996,70.322998
53,39,1,3,76.1073,63.710999
53,40,1,3,82.404999,67.843597
53,41,1,3,86.617996,61.231499
53,42,1,3,59.709,55.4459
53,43,1,3,76.787598,58.751999
53,44,1,3,69.37912,63.710999
53,45,1,3,50.378998,35.610001
53,46,1,3,55.612999,46.354
53,47,1,3,65.072197,52.139801
53,48,1,3,71.941498,64.537598
53,49,1,3,81.757996,56.2724
53,50,1,3,88.138,69.496704
53,51,1,3,92.030998,69.496704
53,52,1,3,86.617996,68.670097
53,53,1,3,94.086998,60.404991
53,54,1,3,99.247002,81.068001
53,55,1,3,57.805,42.222
53,56,1,3,97.960999,76.934998
53,57,1,3,78.219902,65.364098
53,58,1,3,76.1073,64.537598
53,59,1,3,95.323997,56.2724
53,60,1,3,72.613197,60.404991
53,61,1,3,75.443398,71.975998
53,62,1,3,96.266998,69.496704
53,63,1,3,92.030998,69.496704
53,64,1,3,63.004898,49.66
53,65,1,3,81.757996,68.670097
53,66,1,3,97.960999,75.281998
53,67,1,3,77.472298,66.190598
53,68,1,3,97.960999,67.843597
53,69,1,3,95.323997,68.670097
53,70,1,3,72.613197,67.843597
54,1,0,1,72.613197,62.884499
54,2,0,1,53.763,62.057999
54,3,1,1,58.813999,70.322998
54,4,1,1,67.348404,69.496704
54,5,1,1,69.37912,71.975998
54,6,0,1,67.348404,63.710999
54,7,1,1,62.238899,54.6194
54,8,0,1,57.805,71.975998
55,1,1,1,92.030998,74.456001
55,2,1,1,86.617996,68.670097
55,3,1,1,96.266998,76.934998
55,4,1,1,71.340698,61.231499
55,5,0,1,72.613197,62.057999
55,6,1,1,76.787598,66.190598
55,7,0,1,70.735359,62.884499
55,8,0,1,71.340698,51.313301
55,9,1,1,78.219902,66.190598
55,10,1,1,86.617996,71.150002
55,11,0,1,74.026703,76.934998
55,12,0,1,78.219902,71.975998
55,13,0,1,83.747002,81.068001
55,14,0,1,74.781898,66.190598
55,15,0,1,76.1073,50.486801
55,16,0,1,77.472298,65.364098
55,17,0,1,84.394997,70.322998
55,18,0,1,85.792,63.710999
55,19,1,1,92.030998,66.190598
55,20,1,1,66.611603,52.9664
55,21,1,1,87.348999,70.322998
55,22,0,1,83.100998,64.537598
55,23,0,1,58.813999,34.783001
55,24,0,1,68.023903,66.190598
55,25,1,1,68.023903,61.231499
55,26,0,1,80.395996,62.057999
55,27,1,1,86.617996,56.2724
55,28,0,1,83.747002,61.231499
55,29,1,1,67.348404,55.4459
55,30,1,1,72.613197,54.6194
55,31,0,1,55.612999,36.436001
55,32,0,1,70.735359,60.404991
55,33,1,1,78.965698,60.404991
55,34,0,1,63.769501,52.139801
55,35,0,1,90.397003,80.240997
55,36,1,1,92.030998,58.751999
55,37,1,1,92.030998,65.364098
55,38,1,1,71.340698,52.9664
55,39,1,1,90.397003,75.281998
55,40,0,1,59.709,61.231499
55,41,1,1,83.747002,76.109001
55,42,0,1,81.094002,78.587997
55,43,0,1,78.965698,53.7929
55,44,0,1,79.675903,72.803001
55,45,0,1,71.340698,47.181
55,46,1,1,66.611603,56.2724
55,47,0,1,70.043221,57.9254
55,48,1,1,74.781898,52.139801
55,49,1,1,62.238899,66.190598
55,50,1,1,83.100998,64.537598
55,51,1,1,67.348404,54.6194
56,1,1,1,83.747002,71.975998
56,2,0,1,57.805,56.2724
56,3,0,1,76.1073,64.537598
56,4,1,1,77.472298,63.710999
56,5,0,1,68.023903,68.670097
56,6,1,1,64.448898,52.9664
56,7,1,1,58.813999,57.9254
56,8,1,1,86.617996,66.190598
56,9,0,1,61.473301,49.66
56,10,1,1,79.675903,60.404991
56,11,1,1,72.613197,65.364098
56,12,1,1,79.675903,52.139801
56,13,1,1,50.378998,56.2724
56,14,1,1,66.611603,62.884499
56,15,1,1,78.219902,71.975998
56,16,0,1,79.675903,57.9254
56,17,1,1,85.792,62.884499
56,18,1,1,87.348999,52.9664
56,19,1,1,65.072197,66.190598
56,20,0,1,33.339001,43.048
56,21,1,1,66.611603,52.9664
56,22,0,1,51.632999,55.4459
56,23,1,1,83.747002,66.190598
56,24,0,1,86.617996,66.190598
56,25,1,1,52.761002,49.66
56,26,1,1,67.348404,41.395
56,27,0,1,65.802002,47.181
56,28,1,1,68.709198,58.751999
56,29,0,1,63.769501,57.0989
56,30,1,1,63.004898,61.231499
56,31,0,1,78.219902,67.843597
56,32,0,1,75.443398,67.017097
56,33,0,1,59.709,44.701
56,34,1,1,56.646999,48.007
56,35,1,1,84.394997,71.975998
56,36,0,1,56.646999,53.7929
56,37,0,1,78.965698,77.762001
56,38,0,1,74.026703,56.2724
57,1,0,2,80.395996,63.710999
57,2,0,2,75.443398,58.751999
57,3,0,2,65.072197,66.190598
57,4,0,2,48.914001,50.486801
57,5,0,2,68.023903,55.4459
57,6,0,2,88.138,74.456001
57,7,0,2,74.026703,57.9254
57,8,0,2,70.735359,44.701
57,9,0,2,78.965698,77.762001
57,10,0,2,78.965698,65.364098
57,11,0,2,83.100998,81.068001
57,12,0,2,80.395996,58.751999
57,13,0,2,70.735359,63.710999
57,14,0,2,67.348404,51.313301
57,15,0,2,65.072197,47.181
57,16,0,2,65.072197,60.404991
57,17,0,2,61.473301,63.710999
57,18,0,2,65.802002,71.150002
57,19,0,2,57.805,60.404991
57,20,0,2,70.043221,64.537598
57,21,0,2,73.280701,54.6194
57,22,0,2,61.473301,46.354
57,23,0,2,56.646999,42.222
57,24,0,2,68.023903,61.231499
57,25,0,2,57.805,52.9664
57,26,0,2,52.761002,41.395
57,27,0,2,72.613197,60.404991
57,28,0,2,75.443398,63.710999
57,29,0,2,67.348404,62.884499
57,30,0,2,77.472298,53.7929
57,31,0,2,78.219902,61.231499
57,32,0,2,63.004898,50.486801
57,33,0,2,54.733002,49.66
57,34,0,2,80.395996,48.834
57,35,0,2,80.395996,62.057999
57,36,0,2,73.280701,67.843597
57,37,0,2,66.611603,40.569
57,38,0,2,77.472298,67.843597
57,39,0,2,50.378998,34.783001
57,40,0,2,78.965698,70.322998
57,41,0,2,68.709198,56.2724
57,42,0,2,76.1073,62.884499
57,43,0,2,86.617996,71.975998
57,44,0,2,62.238899,57.0989
57,45,0,2,76.787598,73.628998
57,46,0,2,78.219902,67.843597
57,47,0,2,63.004898,58.751999
57,48,0,2,75.443398,62.057999
57,49,0,2,75.443398,61.231499
57,50,0,2,74.781898,46.354
57,51,0,2,68.709198,62.057999
57,52,0,2,48.914001,57.9254
57,53,0,2,56.646999,48.834
57,54,0,2,76.1073,58.751999
57,55,0,2,64.448898,63.710999
57,56,0,2,85.792,73.628998
57,57,0,2,59.709,52.139801
57,58,0,2,76.787598,64.537598
57,59,0,2,76.1073,71.975998
57,60,0,2,56.646999,61.231499
57,61,0,2,76.787598,67.017097
57,62,0,2,68.023903,53.7929
57,63,0,2,76.787598,55.4459
58,1,1,3,73.280701,58.751999
58,2,1,3,57.805,71.975998
58,3,1,3,75.443398,76.934998
58,4,1,3,76.1073,64.537598
58,5,1,3,74.026703,65.364098
58,6,1,3,85.061996,82.721001
58,7,1,3,76.1073,58.751999
58,8,1,3,81.094002,73.628998
58,9,1,3,55.612999,52.139801
58,10,1,3,74.026703,65.364098
58,11,1,3,68.709198,53.7929
58,12,1,3,67.348404,51.313301
58,13,1,3,84.394997,59.57848
58,14,1,3,78.219902,70.322998
58,15,1,3,77.472298,71.150002
58,16,1,3,78.965698,67.017097
58,17,1,3,55.612999,51.313301
58,18,1,3,73.280701,57.9254
58,19,1,3,68.709198,58.751999
58,20,1,3,81.757996,67.017097
58,21,1,3,74.026703,76.934998
58,22,1,3,68.709198,57.9254
58,23,1,3,71.941498,65.364098
58,24,1,3,65.072197,51.313301
58,25,1,3,63.769501,49.66
58,26,1,3,76.1073,63.710999
58,27,1,3,73.280701,63.710999
58,28,1,3,79.675903,68.670097
58,29,1,3,74.781898,58.751999
58,30,1,3,71.340698,58.751999
58,31,1,3,82.404999,45.528
58,32,1,3,65.072197,58.751999
58,33,1,3,76.787598,53.7929
58,34,1,3,67.348404,66.190598
58,35,1,3,75.443398,53.7929
58,36,1,3,76.787598,71.150002
58,37,1,3,68.709198,55.4459
59,1,0,1,57.805,50.486801
59,2,0,1,76.1073,62.884499
59,3,0,1,61.473301,57.9254
59,4,1,1,62.238899,37.263
59,5,0,1,47.083,37.263
59,6,0,1,58.813999,59.57848
59,7,1,1,62.238899,56.2724
59,8,1,1,62.238899,61.231499
59,9,1,1,61.473301,51.313301
59,10,0,1,66.611603,52.139801
59,11,0,1,68.709198,75.281998
59,12,1,1,54.733002,52.139801
59,13,1,1,65.072197,66.190598
59,14,0,1,60.606201,56.2724
59,15,1,1,63.769501,52.9664
59,16,0,1,55.612999,46.354
59,17,0,1,42.473,57.9254
59,18,1,1,57.805,48.007
59,19,0,1,58.813999,65.364098
59,20,0,1,68.709198,66.190598
59,21,1,1,66.611603,63.710999
59,22,0,1,60.606201,52.139801
59,23,0,1,76.1073,54.6194
59,24,0,1,52.761002,52.9664
59,25,0,1,50.378998,56.2724
59,26,1,1,61.473301,61.231499
59,27,0,1,48.914001,33.957001
59,28,0,1,51.632999,50.486801
59,29,0,1,57.805,59.57848
59,30,0,1,57.805,63.710999
59,31,0,1,51.632999,48.834
59,32,1,1,61.473301,51.313301
59,33,0,1,54.733002,59.57848
59,34,0,1,50.378998,40.569
59,35,0,1,64.448898,48.007
59,36,1,1,55.612999,44.701
59,37,1,1,65.802002,46.354
59,38,0,1,48.914001,38.089001
59,39,0,1,60.606201,60.404991
59,40,0,1,51.632999,57.9254
59,41,1,1,71.941498,76.109001
59,42,0,1,74.026703,59.57848
59,43,1,1,54.733002,63.710999
59,44,0,1,56.646999,48.007
59,45,1,1,60.606201,58.751999
59,46,0,1,56.646999,61.231499
59,47,1,1,60.606201,38.916
60,1,1,3,69.37912,56.2724
60,2,1,3,65.072197,48.834
60,3,1,3,63.004898,50.486801
60,4,1,3,72.613197,44.701
60,5,1,3,82.404999,73.628998
60,6,1,3,71.941498,57.0989
60,7,1,3,68.709198,50.486801
60,8,1,3,80.395996,62.884499
60,9,1,3,71.941498,68.670097
60,10,1,3,92.030998,69.496704
60,11,1,3,68.709198,57.9254
60,12,1,3,78.965698,66.190598
60,13,1,3,60.606201,39.742001
60,14,1,3,95.323997,82.721001
60,15,1,3,82.404999,62.884499
60,16,1,3,59.709,53.7929
60,17,1,3,82.404999,55.4459
60,18,1,3,74.781898,63.710999
60,19,1,3,67.348404,57.9254
60,20,1,3,71.340698,54.6194
60,21,1,3,81.757996,61.231499
60,22,1,3,74.781898,64.537598
60,23,1,3,51.632999,66.190598
60,24,1,3,62.238899,52.139801
60,25,1,3,68.709198,43.875
60,26,1,3,94.086998,66.190598
60,27,1,3,78.219902,67.017097
60,28,1,3,59.709,44.701
60,29,1,3,59.709,63.710999
60,30,1,3,57.805,57.9254
60,31,1,3,63.004898,43.875
60,32,1,3,70.043221,49.66
60,33,1,3,77.472298,66.190598
60,34,1,3,94.086998,74.456001
60,35,1,3,72.613197,61.231499
60,36,1,3,59.709,55.4459
60,37,1,3,81.094002,76.109001
60,38,1,3,74.026703,64.537598
60,39,1,3,81.094002,61.231499
60,40,1,3,57.805,53.7929
60,41,1,3,76.787598,60.404991
60,42,1,3,68.023903,61.231499
60,43,1,3,76.787598,51.313301
60,44,1,3,89.002998,69.496704
60,45,1,3,78.219902,67.843597
60,46,1,3,66.611603,51.313301
60,47,1,3,61.473301,62.057999
60,48,1,3,65.802002,52.139801
60,49,1,3,74.781898,68.670097
60,50,1,3,65.802002,50.486801
60,51,1,3,63.769501,40.569
60,52,1,3,70.043221,59.57848
60,53,1,3,69.37912,62.884499
60,54,1,3,72.613197,62.057999
60,55,1,3,78.219902,70.322998
60,56,1,3,83.100998,66.190598
60,57,1,3,81.094002,62.884499
60,58,1,3,71.941498,48.007
60,59,1,3,68.023903,55.4459
60,60,1,3,68.023903,52.9664
60,61,1,3,65.072197,58.751999
60,62,1,3,68.709198,60.404991
60,63,1,3,61.473301,62.884499
60,64,1,3,74.026703,59.57848
60,65,1,3,83.100998,72.803001
60,66,1,3,74.781898,58.751999
60,67,1,3,74.781898,72.803001
60,68,1,3,62.238899,70.322998
60,69,1,3,63.004898,45.528
60,70,1,3,62.238899,48.834
60,71,1,3,68.023903,48.834
60,72,1,3,61.473301,52.9664
60,73,1,3,65.802002,43.875
60,74,1,3,69.37912,57.0989
60,75,1,3,79.675903,71.150002
60,76,1,3,74.781898,55.4459
60,77,1,3,66.611603,61.231499
60,78,1,3,78.219902,61.231499
60,79,1,3,88.138,67.843597
60,80,1,3,66.611603,51.313301
61,1,0,1,57.805,40.569
61,2,1,1,85.061996,64.537598
61,3,1,1,70.735359,48.834
61,4,1,1,65.072197,49.66
61,5,0,1,47.083,52.139801
61,6,0,1,65.802002,48.007
61,7,0,1,82.404999,63.710999
61,8,1,1,65.802002,63.710999
61,9,1,1,59.709,54.6194
61,10,0,1,51.632999,61.231499
61,11,0,1,58.813999,43.875
61,12,0,1,62.238899,55.4459
61,13,0,1,65.072197,71.150002
61,14,0,1,47.083,61.231499
61,15,0,1,80.395996,71.150002
61,16,0,1,78.219902,58.751999
61,17,1,1,81.757996,58.751999
61,18,1,1,70.735359,59.57848
61,19,0,1,79.675903,45.528
61,20,0,1,74.026703,58.751999
61,21,1,1,88.138,72.803001
61,22,0,1,72.613197,60.404991
61,23,1,1,59.709,56.2724
61,24,1,1,69.37912,62.884499
61,25,1,1,68.709198,57.9254
61,26,1,1,76.787598,68.670097
61,27,0,1,54.733002,43.048
61,28,1,1,75.443398,70.322998
61,29,0,1,76.1073,58.751999
61,30,1,1,76.787598,62.884499
61,31,0,1,76.1073,64.537598
61,32,1,1,76.787598,67.017097
61,33,1,1,54.733002,48.007
61,34,0,1,65.802002,65.364098
61,35,1,1,62.238899,58.751999
61,36,1,1,65.072197,51.313301
61,37,0,1,70.735359,62.884499
61,38,1,1,77.472298,64.537598
61,39,0,1,57.805,66.190598
61,40,0,1,60.606201,52.139801
61,41,1,1,65.802002,63.710999
61,42,1,1,70.735359,73.628998
61,43,1,1,82.404999,83.546997
61,44,0,1,78.219902,56.2724
61,45,0,1,55.612999,48.834
61,46,0,1,78.965698,63.710999
61,47,0,1,59.709,61.231499
61,48,0,1,44.899002,39.742001
61,49,0,1,71.941498,61.231499
61,50,1,1,88.138,88.505997
61,51,0,1,78.219902,60.404991
61,52,0,1,83.747002,59.57848
61,53,0,1,68.709198,41.395
61,54,1,1,67.348404,62.057999
61,55,1,1,50.378998,52.9664
61,56,0,1,85.792,81.068001
61,57,0,1,85.061996,69.496704
61,58,0,1,66.611603,66.190598
61,59,0,1,78.219902,50.486801
61,60,0,1,73.280701,54.6194
61,61,1,1,76.787598,68.670097
61,62,1,1,79.675903,64.537598
61,63,1,1,54.733002,48.007
61,64,1,1,66.611603,61.231499
62,1,0,1,70.043221,56.2724
62,2,0,1,63.004898,53.7929
62,3,1,1,74.026703,71.150002
62,4,0,1,71.340698,62.057999
62,5,0,1,76.1073,66.190598
62,6,0,1,71.340698,67.843597
62,7,0,1,85.792,62.057999
62,8,1,1,71.941498,60.404991
62,9,0,1,80.395996,76.109001
62,10,1,1,71.340698,59.57848
62,11,1,1,82.404999,73.628998
62,12,1,1,66.611603,52.9664
62,13,0,1,74.026703,65.364098
62,14,0,1,78.219902,66.190598
62,15,1,1,64.448898,71.150002
62,16,0,1,78.219902,56.2724
62,17,1,1,54.733002,59.57848
62,18,1,1,64.448898,57.0989
62,19,0,1,58.813999,57.0989
62,20,1,1,85.061996,71.150002
62,21,0,1,48.914001,54.6194
62,22,1,1,67.348404,54.6194
62,23,0,1,73.280701,64.537598
62,24,0,1,69.37912,56.2724
62,25,0,1,69.37912,61.231499
62,26,1,1,71.941498,60.404991
62,27,0,1,51.632999,61.231499
62,28,1,1,70.735359,67.843597
62,29,0,1,65.802002,59.57848
62,30,0,1,78.219902,68.670097
62,31,0,1,66.611603,57.9254
62,32,1,1,81.757996,58.751999
62,33,0,1,55.612999,49.66
62,34,0,1,74.781898,66.190598
62,35,0,1,67.348404,56.2724
62,36,1,1,82.404999,62.057999
62,37,1,1,80.395996,71.150002
62,38,0,1,54.733002,38.089001
62,39,0,1,61.473301,67.843597
62,40,0,1,65.072197,55.4459
62,41,1,1,72.613197,50.486801
62,42,0,1,63.004898,62.884499
62,43,0,1,77.472298,64.537598
62,44,0,1,78.219902,67.843597
62,45,0,1,67.348404,63.710999
62,46,0,1,58.813999,57.0989
62,47,0,1,63.769501,57.0989
62,48,1,1,72.613197,50.486801
62,49,1,1,69.37912,52.139801
62,50,1,1,66.611603,62.884499
62,51,0,1,60.606201,57.9254
62,52,0,1,68.709198,68.670097
62,53,1,1,69.37912,66.190598
62,54,0,1,63.004898,67.017097
62,55,0,1,81.757996,69.496704
62,56,0,1,80.395996,65.364098
62,57,1,1,74.781898,70.322998
62,58,0,1,62.238899,51.313301
62,59,1,1,71.340698,71.975998
62,60,0,1,84.394997,78.587997
62,61,1,1,69.37912,60.404991
62,62,0,1,89.770996,77.762001
62,63,0,1,63.004898,54.6194
62,64,1,1,66.611603,69.496704
62,65,1,1,76.1073,44.701
62,66,0,1,60.606201,67.017097
62,67,1,1,74.781898,65.364098
62,68,0,1,70.043221,59.57848
62,69,1,1,81.094002,67.017097
62,70,1,1,68.023903,50.486801
62,71,0,1,71.941498,48.007
63,1,1,1,84.394997,64.537598
63,2,1,1,71.941498,67.017097
63,3,0,1,74.026703,55.4459
63,4,0,1,84.394997,60.404991
63,5,1,1,70.735359,62.884499
63,6,1,1,80.395996,62.057999
63,7,1,1,81.094002,74.456001
63,8,1,1,83.100998,57.9254
63,9,0,1,64.448898,58.751999
63,10,0,1,75.443398,56.2724
63,11,0,1,74.781898,64.537598
63,12,0,1,65.072197,58.751999
63,13,1,1,66.611603,65.364098
63,14,1,1,70.735359,57.9254
63,15,1,1,91.029999,83.546997
63,16,1,1,78.965698,55.4459
63,17,0,1,87.348999,52.9664
63,18,1,1,85.792,71.150002
63,19,1,1,76.1073,53.7929
63,20,0,1,81.094002,56.2724
63,21,1,1,74.026703,67.017097
63,22,1,1,89.770996,63.710999
63,23,0,1,78.965698,67.017097
63,24,0,1,78.219902,58.751999
63,25,0,1,78.219902,63.710999
63,26,1,1,74.026703,51.313301
63,27,1,1,84.394997,63.710999
63,28,1,1,70.735359,49.66
63,29,0,1,74.781898,71.975998
63,30,0,1,70.043221,50.486801
64,1,0,2,78.965698,70.322998
64,2,0,2,86.617996,73.628998
64,3,0,2,66.611603,45.528
64,4,0,2,78.965698,76.934998
64,5,0,2,89.770996,78.587997
