school,student,gcse,lrt,girl,schgend,avslrt,schav,vrband,meanLRT,sdLRT,lrt_orig
6,19,17.348999,11.976,1,3,6.3766003,3,1,72.031776,4.8870707,77.884529
6,20,6.7876,7.8435998,1,3,6.3766003,3,1,72.031776,4.8870707,75.864998
6,21,22.031,18.588001,1,3,6.3766003,3,1,72.031776,4.8870707,81.115868
6,22,14.395,1.2315,1,3,6.3766003,3,2,72.031776,4.8870707,72.633621
6,23,4.0267,.40499002,1,3,6.3766003,3,2,72.031776,4.8870707,72.229698
6,24,10.396,-1.2479999,1,3,6.3766003,3,2,72.031776,4.8870707,71.421867
6,25,-4.198,-3.7276001,1,3,6.3766003,3,2,72.031776,4.8870707,70.210075
6,26,2.6131999,-10.34,1,3,6.3766003,3,2,72.031776,4.8870707,66.978546
6,27,12.405,12.803,1,3,6.3766003,3,1,72.031776,4.8870707,78.288696
6,28,4.7818999,8.6701002,1,3,6.3766003,3,1,72.031776,4.8870707,76.268913
6,29,10.396,-9.5131998,1,3,6.3766003,3,3,72.031776,4.8870707,67.382607
6,30,8.9657001,8.6701002,1,3,6.3766003,3,1,72.031776,4.8870707,76.268913
6,31,21.029999,23.547001,1,3,6.3766003,3,1,72.031776,4.8870707,83.53936
6,32,5.4434004,-3.7276001,1,3,6.3766003,3,2,72.031776,4.8870707,70.210075
6,33,9.6758995,21.893999,1,3,6.3766003,3,1,72.031776,4.8870707,82.731529
6,34,15.792,12.803,1,3,6.3766003,3,1,72.031776,4.8870707,78.288696
6,35,26.266998,20.241001,1,3,6.3766003,3,1,72.031776,4.8870707,81.923698
6,36,12.405,3.711,1,3,6.3766003,3,1,72.031776,4.8870707,73.845367
6,37,6.1072998,9.4967003,1,3,6.3766003,3,1,72.031776,4.8870707,76.672882
6,38,13.747,8.6701002,1,3,6.3766003,3,1,72.031776,4.8870707,76.268913
6,39,12.405,2.8845,1,3,6.3766003,3,2,72.031776,4.8870707,73.441452
6,40,19.771,14.456,1,3,6.3766003,3,1,72.031776,4.8870707,79.096527
6,41,8.2199001,1.2315,1,3,6.3766003,3,2,72.031776,4.8870707,72.633621
6,42,-17.239,-14.471999,1,3,6.3766003,3,3,72.031776,4.8870707,64.959206
6,43,.73536003,6.1905999,1,3,6.3766003,3,1,72.031776,4.8870707,75.057167
6,44,15.792,11.976,1,3,6.3766003,3,1,72.031776,4.8870707,77.884529
6,45,15.792,9.4967003,1,3,6.3766003,3,1,72.031776,4.8870707,76.672882
6,46,23.136002,11.976,1,3,6.3766003,3,1,72.031776,4.8870707,77.884529
6,47,1.9414999,3.711,1,3,6.3766003,3,2,72.031776,4.8870707,73.845367
6,48,17.348999,22.721001,1,3,6.3766003,3,1,72.031776,4.8870707,83.135689
6,49,17.348999,18.588001,1,3,6.3766003,3,1,72.031776,4.8870707,81.115868
6,50,.043218002,-3.7276001,1,3,6.3766003,3,2,72.031776,4.8870707,70.210075
6,51,9.6758995,-2.0746,1,3,6.3766003,3,2,72.031776,4.8870707,71.017906
6,52,13.747,-1.2479999,1,3,6.3766003,3,2,72.031776,4.8870707,71.421867
6,53,13.101,20.241001,1,3,6.3766003,3,1,72.031776,4.8870707,81.923698
6,54,5.4434004,2.8845,1,3,6.3766003,3,2,72.031776,4.8870707,73.441452
6,55,15.792,13.629,1,3,6.3766003,3,1,72.031776,4.8870707,78.692368
6,56,-6.9951,.40499002,1,3,6.3766003,3,2,72.031776,4.8870707,72.229698
6,57,12.405,16.935001,1,3,6.3766003,3,1,72.031776,4.8870707,80.308029
6,58,11.757999,5.3640995,1,3,6.3766003,3,2,72.031776,4.8870707,74.653252
6,59,4.0267,2.0580001,1,3,6.3766003,3,2,72.031776,4.8870707,73.037537
6,60,17.348999,11.976,1,3,6.3766003,3,1,72.031776,4.8870707,77.884529
6,61,-9.3937998,2.8845,1,3,6.3766003,3,2,72.031776,4.8870707,73.441452
6,62,4.0267,3.711,1,3,6.3766003,3,1,72.031776,4.8870707,73.845367
6,63,13.101,6.1905999,1,3,6.3766003,3,1,72.031776,4.8870707,75.057167
6,64,.043218002,-.42151999,1,3,6.3766003,3,2,72.031776,4.8870707,71.825775
6,65,11.094,-2.9010999,1,3,6.3766003,3,2,72.031776,4.8870707,70.613991
6,66,8.9657001,.40499002,1,3,6.3766003,3,2,72.031776,4.8870707,72.229698
6,67,-4.9278002,-2.0746,1,3,6.3766003,3,2,72.031776,4.8870707,71.017906
6,68,4.7818999,-6.2070999,1,3,6.3766003,3,2,72.031776,4.8870707,68.998322
6,69,8.2199001,8.6701002,1,3,6.3766003,3,1,72.031776,4.8870707,76.268913
6,70,6.7876,1.2315,1,3,6.3766003,3,2,72.031776,4.8870707,72.633621
6,71,18.138,10.323,1,3,6.3766003,3,1,72.031776,4.8870707,77.076698
6,72,15.061999,11.15,1,3,6.3766003,3,1,72.031776,4.8870707,77.480858
6,73,9.6758995,1.2315,1,3,6.3766003,3,2,72.031776,4.8870707,72.633621
6,74,3.2807002,-3.7276001,1,3,6.3766003,3,2,72.031776,4.8870707,70.210075
6,75,-4.198,4.5376,1,3,6.3766003,3,2,72.031776,4.8870707,74.249336
6,76,3.2807002,-1.2479999,1,3,6.3766003,3,2,72.031776,4.8870707,71.421867
6,77,3.2807002,16.109001,1,3,6.3766003,3,1,72.031776,4.8870707,79.904358
6,78,-6.2304997,5.3640995,1,3,6.3766003,3,1,72.031776,4.8870707,74.653252
6,79,19.771,11.15,1,3,6.3766003,3,1,72.031776,4.8870707,77.480858
6,80,13.101,2.8845,1,3,6.3766003,3,2,72.031776,4.8870707,73.441452
7,1,-21.085999,2.8845,1,3,-.29003,2,2,55.155487,5.33429,56.694164
7,2,-4.198,-23.563999,1,3,-.29003,2,3,55.155487,5.33429,42.585766
7,3,4.7818999,-7.0336003,1,3,-.29003,2,2,55.155487,5.33429,51.403561
7,4,2.6131999,-3.7276001,1,3,-.29003,2,2,55.155487,5.33429,53.167076
7,5,-13.353,-11.166,1,3,-.29003,2,3,55.155487,5.33429,49.199219
7,6,7.4723001,2.0580001,1,3,-.29003,2,2,55.155487,5.33429,56.253284
7,7,-4.198,1.2315,1,3,-.29003,2,2,55.155487,5.33429,55.812405
7,8,.043218002,-4.5541,1,3,-.29003,2,2,55.155487,5.33429,52.726196
7,9,4.7818999,.40499002,1,3,-.29003,2,2,55.155487,5.33429,55.371521
7,10,15.792,10.323,1,3,-.29003,2,1,55.155487,5.33429,60.662075
7,11,16.618,-10.34,1,3,-.29003,2,3,55.155487,5.33429,49.639832
7,12,8.9657001,-1.2479999,1,3,-.29003,2,2,55.155487,5.33429,54.489769
7,13,9.6758995,.40499002,1,3,-.29003,2,2,55.155487,5.33429,55.371521
7,14,13.747,9.4967003,1,3,-.29003,2,1,55.155487,5.33429,60.221302
7,15,8.2199001,-2.0746,1,3,-.29003,2,2,55.155487,5.33429,54.048836
7,16,3.2807002,-3.7276001,1,3,-.29003,2,2,55.155487,5.33429,53.167076
7,17,12.405,4.5376,1,3,-.29003,2,1,55.155487,5.33429,57.575974
7,18,.043218002,5.3640995,1,3,-.29003,2,1,55.155487,5.33429,58.016853
7,19,-4.9278002,-5.3806,1,3,-.29003,2,2,55.155487,5.33429,52.28532
7,20,8.9657001,-2.0746,1,3,-.29003,2,2,55.155487,5.33429,54.048836
7,21,5.4434004,-2.9010999,1,3,-.29003,2,2,55.155487,5.33429,53.607956
7,22,-2.6515999,-.42151999,1,3,-.29003,2,2,55.155487,5.33429,54.930637
7,23,1.9414999,-5.3806,1,3,-.29003,2,2,55.155487,5.33429,52.28532
7,24,19.771,16.935001,1,3,-.29003,2,1,55.155487,5.33429,64.18911
7,25,13.101,-1.2479999,1,3,-.29003,2,2,55.155487,5.33429,54.489769
7,26,17.348999,-2.9010999,1,3,-.29003,2,2,55.155487,5.33429,53.607956
7,27,4.7818999,-7.0336003,1,3,-.29003,2,2,55.155487,5.33429,51.403561
7,28,11.094,-2.0746,1,3,-.29003,2,2,55.155487,5.33429,54.048836
7,29,12.405,24.374001,1,3,-.29003,2,1,55.155487,5.33429,68.157288
7,30,6.7876,18.588001,1,3,-.29003,2,1,55.155487,5.33429,65.070869
7,31,-8.5267,-8.6866999,1,3,-.29003,2,2,55.155487,5.33429,50.521748
7,32,6.1072998,-7.0336003,1,3,-.29003,2,2,55.155487,5.33429,51.403561
7,33,-5.5510998,-.42151999,1,3,-.29003,2,2,55.155487,5.33429,54.930637
7,34,14.395,19.414999,1,3,-.29003,2,1,55.155487,5.33429,65.512009
7,35,1.9414999,-5.3806,1,3,-.29003,2,2,55.155487,5.33429,52.28532
7,36,7.4723001,-2.0746,1,3,-.29003,2,2,55.155487,5.33429,54.048836
7,37,8.2199001,22.721001,1,3,-.29003,2,1,55.155487,5.33429,67.275528
7,38,12.405,.40499002,1,3,-.29003,2,2,55.155487,5.33429,55.371521
7,39,3.2807002,1.2315,1,3,-.29003,2,2,55.155487,5.33429,55.812405
7,40,8.2199001,-1.2479999,1,3,-.29003,2,2,55.155487,5.33429,54.489769
7,41,11.757999,13.629,1,3,-.29003,2,1,55.155487,5.33429,62.425591
7,42,.73536003,-4.5541,1,3,-.29003,2,2,55.155487,5.33429,52.726196
7,43,8.2199001,-4.5541,1,3,-.29003,2,2,55.155487,5.33429,52.726196
7,44,-6.2304997,-3.7276001,1,3,-.29003,2,2,55.155487,5.33429,53.167076
7,45,11.757999,-12.819,1,3,-.29003,2,3,55.155487,5.33429,48.317459
7,46,-6.2304997,-2.9010999,1,3,-.29003,2,2,55.155487,5.33429,53.607956
7,47,-1.9761001,-7.8601999,1,3,-.29003,2,2,55.155487,5.33429,50.962627
7,48,4.7818999,-2.0746,1,3,-.29003,2,2,55.155487,5.33429,54.048836
7,49,-1.2908,-1.2479999,1,3,-.29003,2,2,55.155487,5.33429,54.489769
7,50,1.3406999,.40499002,1,3,-.29003,2,2,55.155487,5.33429,55.371521
7,51,5.4434004,1.2315,1,3,-.29003,2,2,55.155487,5.33429,55.812405
7,52,4.7818999,6.1905999,1,3,-.29003,2,1,55.155487,5.33429,58.457733
7,53,1.9414999,.40499002,1,3,-.29003,2,2,55.155487,5.33429,55.371521
7,54,16.618,-16.952,1,3,-.29003,2,3,55.155487,5.33429,46.112801
7,55,-13.353,-8.6866999,1,3,-.29003,2,2,55.155487,5.33429,50.521748
7,56,9.6758995,-4.5541,1,3,-.29003,2,2,55.155487,5.33429,52.726196
7,57,2.6131999,2.8845,1,3,-.29003,2,2,55.155487,5.33429,56.694164
7,58,11.094,7.8435998,1,3,-.29003,2,1,55.155487,5.33429,59.339489
7,59,3.2807002,-1.2479999,1,3,-.29003,2,2,55.155487,5.33429,54.489769
7,60,2.6131999,-9.5131998,1,3,-.29003,2,2,55.155487,5.33429,50.080872
7,61,-6.2304997,11.976,1,3,-.29003,2,1,55.155487,5.33429,61.543831
7,62,-10.290999,10.323,1,3,-.29003,2,1,55.155487,5.33429,60.662075
7,63,9.6758995,13.629,1,3,-.29003,2,1,55.155487,5.33429,62.425591
7,64,10.396,6.1905999,1,3,-.29003,2,1,55.155487,5.33429,58.457733
7,65,4.7818999,-6.2070999,1,3,-.29003,2,2,55.155487,5.33429,51.84444
7,66,3.2807002,-7.8601999,1,3,-.29003,2,2,55.155487,5.33429,50.962627
7,67,-8.5267,-19.431,1,3,-.29003,2,3,55.155487,5.33429,44.790428
7,68,11.094,-2.0746,1,3,-.29003,2,2,55.155487,5.33429,54.048836
7,69,-.62088001,-4.5541,1,3,-.29003,2,2,55.155487,5.33429,52.726196
7,70,8.2199001,2.0580001,1,3,-.29003,2,2,55.155487,5.33429,56.253284
7,71,3.2807002,13.629,1,3,-.29003,2,1,55.155487,5.33429,62.425591
7,72,-4.198,-7.8601999,1,3,-.29003,2,2,55.155487,5.33429,50.962627
7,73,-1.9761001,20.241001,1,3,-.29003,2,1,55.155487,5.33429,65.952621
7,74,-1.9761001,-9.5131998,1,3,-.29003,2,2,55.155487,5.33429,50.080872
7,75,-9.3937998,2.8845,1,3,-.29003,2,2,55.155487,5.33429,56.694164
7,76,9.6758995,3.711,1,3,-.29003,2,2,55.155487,5.33429,57.13504
7,77,1.9414999,-2.0746,1,3,-.29003,2,2,55.155487,5.33429,54.048836
7,78,-3.3884001,-7.0336003,1,3,-.29003,2,2,55.155487,5.33429,51.403561
7,79,3.2807002,-7.0336003,1,3,-.29003,2,2,55.155487,5.33429,51.403561
7,80,15.061999,-2.9010999,1,3,-.29003,2,2,55.155487,5.33429,53.607956
7,81,1.9414999,4.5376,1,3,-.29003,2,2,55.155487,5.33429,57.575974
7,82,.73536003,2.8845,1,3,-.29003,2,2,55.155487,5.33429,56.694164
7,83,6.7876,5.3640995,1,3,-.29003,2,1,55.155487,5.33429,58.016853
7,84,10.396,-3.7276001,1,3,-.29003,2,2,55.155487,5.33429,53.167076
7,85,15.061999,-.42151999,1,3,-.29003,2,2,55.155487,5.33429,54.930637
7,86,4.7818999,2.0580001,1,3,-.29003,2,2,55.155487,5.33429,56.253284
7,87,-7.7610998,-10.34,1,3,-.29003,2,2,55.155487,5.33429,49.639832
7,88,3.2807002,-4.5541,1,3,-.29003,2,2,55.155487,5.33429,52.726196
8,1,-4.198,-7.0336003,1,3,-.40531999,2,2,70.66156,4.934813,67.190613
8,2,1.3406999,16.109001,1,3,-.40531999,2,1,70.66156,4.934813,78.611053
8,3,13.747,9.4967003,1,3,-.40531999,2,1,70.66156,4.934813,75.348007
8,4,9.6758995,25.200001,1,3,-.40531999,2,1,70.66156,4.934813,83.09729
8,5,-10.290999,-2.9010999,1,3,-.40531999,2,2,70.66156,4.934813,69.229919
8,6,-11.186,-22.737,1,3,-.40531999,2,3,70.66156,4.934813,59.441277
8,7,19.003,9.4967003,1,3,-.40531999,2,1,70.66156,4.934813,75.348007
8,8,7.4723001,11.976,1,3,-.40531999,2,1,70.66156,4.934813,76.571495
8,9,-16.237,-11.166,1,3,-.40531999,2,3,70.66156,4.934813,65.151344
8,10,-11.186,-7.8601999,1,3,-.40531999,2,2,70.66156,4.934813,66.7827
8,11,23.136002,16.109001,1,3,-.40531999,2,1,70.66156,4.934813,78.611053
8,12,7.4723001,.40499002,1,3,-.40531999,2,2,70.66156,4.934813,70.861412
8,13,10.396,12.803,1,3,-.40531999,2,1,70.66156,4.934813,76.979599
8,14,-8.5267,1.2315,1,3,-.40531999,2,2,70.66156,4.934813,71.269279
8,15,.73536003,-21.910999,1,3,-.40531999,2,3,70.66156,4.934813,59.848892
8,16,8.2199001,6.1905999,1,3,-.40531999,2,1,70.66156,4.934813,73.716507
8,17,-5.5510998,-9.5131998,1,3,-.40531999,2,2,70.66156,4.934813,65.966972
8,18,-1.2908,-21.910999,1,3,-.40531999,2,3,70.66156,4.934813,59.848892
8,19,-3.3884001,-13.646,1,3,-.40531999,2,3,70.66156,4.934813,63.927513
8,20,-13.353,-.42151999,1,3,-.40531999,2,2,70.66156,4.934813,70.453545
8,21,7.4723001,-3.7276001,1,3,-.40531999,2,2,70.66156,4.934813,68.82206
8,22,.043218002,-11.993,1,3,-.40531999,2,3,70.66156,4.934813,64.74324
8,23,-1.2908,19.414999,1,3,-.40531999,2,1,70.66156,4.934813,80.2425
8,24,.73536003,9.4967003,1,3,-.40531999,2,1,70.66156,4.934813,75.348007
8,25,6.7876,8.6701002,1,3,-.40531999,2,1,70.66156,4.934813,74.940094
8,26,8.2199001,-6.2070999,1,3,-.40531999,2,2,70.66156,4.934813,67.598473
8,27,11.094,2.8845,1,3,-.40531999,2,2,70.66156,4.934813,72.085007
8,28,1.9414999,5.3640995,1,3,-.40531999,2,1,70.66156,4.934813,73.30864
8,29,-14.386999,-4.5541,1,3,-.40531999,2,2,70.66156,4.934813,68.4142
8,30,-8.5267,-4.5541,1,3,-.40531999,2,2,70.66156,4.934813,68.4142
8,31,-6.9951,-6.2070999,1,3,-.40531999,2,2,70.66156,4.934813,67.598473
8,32,-8.5267,-10.34,1,3,-.40531999,2,2,70.66156,4.934813,65.55896
8,33,-9.3937998,-5.3806,1,3,-.40531999,2,2,70.66156,4.934813,68.006332
8,34,-2.6515999,2.0580001,1,3,-.40531999,2,2,70.66156,4.934813,71.677147
8,35,7.4723001,-.42151999,1,3,-.40531999,2,2,70.66156,4.934813,70.453545
8,36,3.2807002,10.323,1,3,-.40531999,2,1,70.66156,4.934813,75.755768
8,37,2.6131999,-4.5541,1,3,-.40531999,2,2,70.66156,4.934813,68.4142
8,38,-4.198,2.8845,1,3,-.40531999,2,2,70.66156,4.934813,72.085007
8,39,5.4434004,.40499002,1,3,-.40531999,2,2,70.66156,4.934813,70.861412
8,40,-1.2908,-7.0336003,1,3,-.40531999,2,2,70.66156,4.934813,67.190613
8,41,9.6758995,9.4967003,1,3,-.40531999,2,1,70.66156,4.934813,75.348007
8,42,.043218002,7.8435998,1,3,-.40531999,2,1,70.66156,4.934813,74.532227
8,43,19.003,7.8435998,1,3,-.40531999,2,1,70.66156,4.934813,74.532227
8,44,-2.6515999,-7.0336003,1,3,-.40531999,2,2,70.66156,4.934813,67.190613
8,45,-10.290999,-13.646,1,3,-.40531999,2,3,70.66156,4.934813,63.927513
8,46,-16.237,-11.993,1,3,-.40531999,2,3,70.66156,4.934813,64.74324
8,47,9.6758995,6.1905999,1,3,-.40531999,2,1,70.66156,4.934813,73.716507
8,48,-1.2908,-14.471999,1,3,-.40531999,2,3,70.66156,4.934813,63.519897
8,49,-1.9761001,-7.0336003,1,3,-.40531999,2,2,70.66156,4.934813,67.190613
8,50,6.1072998,-.42151999,1,3,-.40531999,2,2,70.66156,4.934813,70.453545
8,51,-18.367001,-7.8601999,1,3,-.40531999,2,2,70.66156,4.934813,66.7827
8,52,-4.198,28.506001,1,3,-.40531999,2,1,70.66156,4.934813,84.728737
8,53,-10.290999,-6.2070999,1,3,-.40531999,2,2,70.66156,4.934813,67.598473
8,54,5.4434004,-7.0336003,1,3,-.40531999,2,2,70.66156,4.934813,67.190613
8,55,18.138,9.4967003,1,3,-.40531999,2,1,70.66156,4.934813,75.348007
8,56,.043218002,2.8845,1,3,-.40531999,2,1,70.66156,4.934813,72.085007
8,57,-13.353,6.1905999,1,3,-.40531999,2,1,70.66156,4.934813,73.716507
8,58,1.9414999,1.2315,1,3,-.40531999,2,2,70.66156,4.934813,71.269279
8,59,-7.7610998,-12.819,1,3,-.40531999,2,3,70.66156,4.934813,64.335625
8,60,-.62088001,2.0580001,1,3,-.40531999,2,2,70.66156,4.934813,71.677147
8,61,14.395,1.2315,1,3,-.40531999,2,2,70.66156,4.934813,71.269279
8,62,3.2807002,-3.7276001,1,3,-.40531999,2,2,70.66156,4.934813,68.82206
8,63,1.9414999,-3.7276001,1,3,-.40531999,2,2,70.66156,4.934813,68.82206
8,64,18.138,-2.0746,1,3,-.40531999,2,2,70.66156,4.934813,69.637787
8,65,25.323999,28.506001,1,3,-.40531999,2,1,70.66156,4.934813,84.728737
8,66,3.2807002,-2.9010999,1,3,-.40531999,2,2,70.66156,4.934813,69.229919
8,67,-4.198,-6.2070999,1,3,-.40531999,2,2,70.66156,4.934813,67.598473
8,68,-19.621,8.6701002,1,3,-.40531999,2,1,70.66156,4.934813,74.940094
8,69,-18.367001,-19.431,1,3,-.40531999,2,3,70.66156,4.934813,61.072723
8,70,23.136002,30.16,1,3,-.40531999,2,1,70.66156,4.934813,85.544952
8,71,-7.7610998,-8.6866999,1,3,-.40531999,2,2,70.66156,4.934813,66.37484
8,72,4.0267,2.8845,1,3,-.40531999,2,2,70.66156,4.934813,72.085007
8,73,-1.9761001,-4.5541,1,3,-.40531999,2,2,70.66156,4.934813,68.4142
8,74,-1.2908,-2.0746,1,3,-.40531999,2,2,70.66156,4.934813,69.637787
8,75,-21.085999,3.711,1,3,-.40531999,2,2,70.66156,4.934813,72.492867
8,76,1.3406999,1.2315,1,3,-.40531999,2,2,70.66156,4.934813,71.269279
8,77,17.348999,20.241001,1,3,-.40531999,2,1,70.66156,4.934813,80.650116
8,78,.73536003,-.42151999,1,3,-.40531999,2,2,70.66156,4.934813,70.453545
8,79,-5.5510998,-2.0746,1,3,-.40531999,2,2,70.66156,4.934813,69.637787
8,80,1.9414999,1.2315,1,3,-.40531999,2,2,70.66156,4.934813,71.269279
8,81,-5.5510998,-5.3806,1,3,-.40531999,2,2,70.66156,4.934813,68.006332
8,82,-14.386999,-20.257999,1,3,-.40531999,2,3,70.66156,4.934813,60.664616
8,83,-4.9278002,12.803,1,3,-.40531999,2,1,70.66156,4.934813,76.979599
8,84,-4.9278002,-2.9010999,1,3,-.40531999,2,2,70.66156,4.934813,69.229919
8,85,16.618,12.803,1,3,-.40531999,2,1,70.66156,4.934813,76.979599
8,86,-5.5510998,-5.3806,1,3,-.40531999,2,2,70.66156,4.934813,68.006332
8,87,-14.386999,-21.910999,1,3,-.40531999,2,3,70.66156,4.934813,59.848892
8,88,-6.2304997,-10.34,1,3,-.40531999,2,2,70.66156,4.934813,65.55896
8,89,-9.3937998,10.323,1,3,-.40531999,2,1,70.66156,4.934813,75.755768
8,90,-3.3884001,.40499002,1,3,-.40531999,2,2,70.66156,4.934813,70.861412
8,91,12.405,5.3640995,1,3,-.40531999,2,2,70.66156,4.934813,73.30864
8,92,6.1072998,6.1905999,1,3,-.40531999,2,1,70.66156,4.934813,73.716507
8,93,-.62088001,-5.3806,1,3,-.40531999,2,2,70.66156,4.934813,68.006332
8,94,-22.917,-24.389999,1,3,-.40531999,2,3,70.66156,4.934813,58.625553
8,95,.73536003,-6.2070999,1,3,-.40531999,2,2,70.66156,4.934813,67.598473
8,96,-4.9278002,.40499002,1,3,-.40531999,2,2,70.66156,4.934813,70.861412
8,97,-6.9951,-4.5541,1,3,-.40531999,2,2,70.66156,4.934813,68.4142
8,98,-18.367001,-8.6866999,1,3,-.40531999,2,2,70.66156,4.934813,66.37484
8,99,-13.353,-7.8601999,1,3,-.40531999,2,2,70.66156,4.934813,66.7827
8,100,3.2807002,2.0580001,1,3,-.40531999,2,2,70.66156,4.934813,71.677147
8,101,2.6131999,2.0580001,1,3,-.40531999,2,2,70.66156,4.934813,71.677147
8,102,13.101,7.8435998,1,3,-.40531999,2,1,70.66156,4.934813,74.532227
9,1,-15.267,2.0580001,0,1,-4.9429998,1,2,59.205448,5.4396214,60.324921
9,2,-11.186,2.0580001,0,1,-4.9429998,1,2,59.205448,5.4396214,60.324921
9,3,-13.353,-29.349998,0,1,-4.9429998,1,3,59.205448,5.4396214,43.240162
9,4,15.792,-7.0336003,0,1,-4.9429998,1,2,59.205448,5.4396214,55.379436
9,5,-4.9278002,-16.125,0,1,-4.9429998,1,3,59.205448,5.4396214,50.434059
9,6,-5.5510998,-7.0336003,0,1,-4.9429998,1,2,59.205448,5.4396214,55.379436
9,7,-6.9951,-21.910999,1,1,-4.9429998,1,3,59.205448,5.4396214,47.286694
9,8,4.0267,6.1905999,0,1,-4.9429998,1,1,59.205448,5.4396214,62.572899
9,9,-9.3937998,-16.125,1,1,-4.9429998,1,3,59.205448,5.4396214,50.434059
9,10,-6.2304997,-17.778,0,1,-4.9429998,1,3,59.205448,5.4396214,49.534889
9,11,8.9657001,10.323,0,1,-4.9429998,1,1,59.205448,5.4396214,64.82077
9,12,.73536003,2.0580001,0,1,-4.9429998,1,2,59.205448,5.4396214,60.324921
9,13,7.4723001,6.1905999,1,1,-4.9429998,1,1,59.205448,5.4396214,62.572899
9,14,-.62088001,-7.0336003,0,1,-4.9429998,1,2,59.205448,5.4396214,55.379436
9,15,-6.2304997,-7.8601999,1,1,-4.9429998,1,2,59.205448,5.4396214,54.929798
9,16,-6.9951,5.3640995,0,1,-4.9429998,1,1,59.205448,5.4396214,62.123314
9,17,-10.290999,-2.9010999,0,1,-4.9429998,1,2,59.205448,5.4396214,57.627361
9,18,-5.5510998,9.4967003,1,1,-4.9429998,1,1,59.205448,5.4396214,64.371292
9,19,-2.6515999,-17.778,1,1,-4.9429998,1,3,59.205448,5.4396214,49.534889
9,20,-13.353,-13.646,0,1,-4.9429998,1,3,59.205448,5.4396214,51.782539
9,21,4.7818999,1.2315,1,1,-4.9429998,1,2,59.205448,5.4396214,59.875336
9,22,-2.6515999,-1.2479999,0,1,-4.9429998,1,2,59.205448,5.4396214,58.526585
9,23,5.4434004,-.42151999,1,1,-4.9429998,1,2,59.205448,5.4396214,58.976158
9,24,-16.237,-26.870001,0,1,-4.9429998,1,3,59.205448,5.4396214,44.589184
9,25,-21.085999,-29.349998,0,1,-4.9429998,1,3,59.205448,5.4396214,43.240162
9,26,-1.2908,3.711,0,1,-4.9429998,1,2,59.205448,5.4396214,61.224091
9,27,.73536003,8.6701002,0,1,-4.9429998,1,1,59.205448,5.4396214,63.921654
9,28,.73536003,8.6701002,0,1,-4.9429998,1,1,59.205448,5.4396214,63.921654
9,29,-13.353,-6.2070999,1,1,-4.9429998,1,2,59.205448,5.4396214,55.829021
9,30,-11.186,-6.2070999,1,1,-4.9429998,1,2,59.205448,5.4396214,55.829021
9,31,-15.267,-4.5541,0,1,-4.9429998,1,2,59.205448,5.4396214,56.728191
9,32,4.7818999,11.976,1,1,-4.9429998,1,1,59.205448,5.4396214,65.71994
9,33,-1.9761001,-7.8601999,1,1,-4.9429998,1,2,59.205448,5.4396214,54.929798
9,34,.043218002,1.2315,1,1,-4.9429998,1,2,59.205448,5.4396214,59.875336
10,1,4.0267,11.15,0,1,1.8927001,2,1,48.840454,4.8426514,54.240009
10,2,-3.3884001,-5.3806,0,1,1.8927001,2,2,48.840454,4.8426514,46.234818
10,3,2.6131999,-14.471999,1,1,1.8927001,2,3,48.840454,4.8426514,41.832169
10,4,-4.198,-3.7276001,0,1,1.8927001,2,2,48.840454,4.8426514,47.035309
10,5,1.3406999,7.0170999,0,1,1.8927001,2,1,48.840454,4.8426514,52.23859
10,6,-3.3884001,-3.7276001,0,1,1.8927001,2,2,48.840454,4.8426514,47.035309
10,7,15.792,2.8845,0,1,1.8927001,2,2,48.840454,4.8426514,50.237316
10,8,.73536003,-2.0746,1,1,1.8927001,2,2,48.840454,4.8426514,47.835796
10,9,1.3406999,2.8845,1,1,1.8927001,2,2,48.840454,4.8426514,50.237316
10,10,.043218002,-.42151999,0,1,1.8927001,2,2,48.840454,4.8426514,48.636326
10,11,.043218002,5.3640995,0,1,1.8927001,2,1,48.840454,4.8426514,51.438099
10,12,-6.2304997,10.323,0,1,1.8927001,2,1,48.840454,4.8426514,53.839523
10,13,-.62088001,7.0170999,1,1,1.8927001,2,1,48.840454,4.8426514,52.23859
10,14,-4.198,11.15,0,1,1.8927001,2,1,48.840454,4.8426514,54.240009
10,15,1.3406999,-.42151999,0,1,1.8927001,2,2,48.840454,4.8426514,48.636326
10,16,.043218002,.40499002,0,1,1.8927001,2,2,48.840454,4.8426514,49.036575
10,17,-4.198,2.0580001,0,1,1.8927001,2,2,48.840454,4.8426514,49.83707
10,18,-9.3937998,1.2315,0,1,1.8927001,2,2,48.840454,4.8426514,49.436825
10,19,-1.2908,.40499002,1,1,1.8927001,2,2,48.840454,4.8426514,49.036575
10,20,-2.6515999,1.2315,0,1,1.8927001,2,2,48.840454,4.8426514,49.436825
10,21,-3.3884001,6.1905999,1,1,1.8927001,2,1,48.840454,4.8426514,51.838345
10,22,-9.3937998,-4.5541,1,1,1.8927001,2,2,48.840454,4.8426514,46.635063
10,23,4.0267,5.3640995,0,1,1.8927001,2,1,48.840454,4.8426514,51.438099
10,24,-6.2304997,10.323,1,1,1.8927001,2,1,48.840454,4.8426514,53.839523
10,25,-6.2304997,-2.0746,1,1,1.8927001,2,2,48.840454,4.8426514,47.835796
10,26,-11.186,6.1905999,0,1,1.8927001,2,1,48.840454,4.8426514,51.838345
10,27,-3.3884001,-7.8601999,0,1,1.8927001,2,2,48.840454,4.8426514,45.034035
